customer_id,customer_first_name,customer_last_name,customer_revenue
11306,Gerald,Beasley,859.84
11310,Kenneth,Williams,709.9
11313,Mary,Smith,599.9
11326,Keith,Lowe,569.94
11332,Denise,Smith,525.88
11334,Benjamin,Carroll,799.98
11347,Ruth,Jones,129.99
11353,Mary,Silva,699.96
11354,Lauren,Hartman,849.96
11367,Mary,Smith,779.96
11370,James,Ray,849.97
11376,Charles,Mason,1419.84
11378,Mary,Foster,399.92
11380,Jane,Smith,149.99
11381,Mary,Gonzalez,499.95
11383,Elizabeth,Smith,477.93
11392,Mary,Smith,225.96
11404,Helen,Cook,929.94
11405,Mary,Smith,499.97
11417,Kenneth,Whitney,279.93
11418,Mary,Smith,529.97
11426,Mary,Smith,499.97
11429,Janice,Smith,679.86
11433,Peter,Smith,743.91
11438,Mary,Pugh,199.99
11444,Kathleen,Patrick,399.97
11446,Mary,Ramos,429.96
11468,Mary,Barton,519.97
11469,Judy,Smith,419.96
11475,Mary,Garner,359.93
11478,Pamela,Smith,299.98
11480,Mary,Mccarthy,959.84
11481,Walter,Pacheco,50.0
11486,Mary,Smith,129.99
11489,Dorothy,Hudson,1304.81
11503,Juan,Curry,409.95
11510,Ryan,Smith,399.97
11512,Mary,Randall,719.9
11513,David,Smith,2099.7
11528,Kathleen,Garcia,50.0
11530,Richard,Gibson,691.84
11542,Mary,Perkins,967.79
11545,Mary,Armstrong,299.95
11546,Mary,Schwartz,719.95
11567,Mary,Walker,399.98
11582,Debra,Hull,784.89
11589,Mary,Anderson,409.9
11594,Mary,Smith,309.98
11636,Patrick,Browning,889.92
11642,James,Smith,99.96
11646,Joe,Snyder,859.8
11647,Mary,Ryan,467.96
11660,Mary,Garza,500.93
11661,Johnny,Mora,609.94
11669,Mary,Murray,225.97
11670,Jerry,Maldonado,199.92
11686,Margaret,Daniel,765.9
11692,Mary,Weber,100.0
11693,Mary,Garrett,399.98
11711,Mary,Park,1229.9
11725,Elizabeth,Livingston,889.88
11728,Laura,Smith,999.94
11733,Christopher,Chan,909.93
11736,Jeffrey,Smith,679.92
11741,Mary,Smith,1776.65
11748,James,Smith,519.96
11758,Gerald,Smith,889.84
11759,Mary,Bright,939.95
11760,Patricia,Smith,779.89
11782,Michelle,Dickson,589.96
11784,Mary,Cunningham,179.97
11789,Mary,Smith,1359.92
11797,Kimberly,Smith,830.86
11799,Mary,Tate,537.97
11806,Mildred,Hester,599.95
11817,Mary,Smith,499.99
11819,Jerry,Vincent,339.92
11820,Walter,Smith,729.82
11829,Steven,Smith,1289.78
11849,Mary,Randolph,779.92
11851,Mary,Shepherd,759.93
11864,Cheryl,Hill,399.96
11866,Mary,Smith,1149.94
11875,Joseph,Stevens,599.97
11876,Mary,Smith,189.98
11883,Steven,Miller,79.98
11884,Evelyn,Contreras,1519.9
11888,Frank,Barrett,799.88
11895,Timothy,Walter,441.91
11901,Mary,Smith,2469.87
11915,Janet,Phelps,699.93
11917,Matthew,Brooks,939.92
11920,Mary,Anderson,929.83
11922,Donald,Taylor,1229.95
11924,Mary,Ramos,1189.92
11930,Mary,Gilbert,389.9
11935,Madison,Murillo,49.98
11952,Mary,Smith,349.99
11958,Barbara,Smith,549.94
11960,Ryan,Allen,629.94
11962,Diana,Smith,1179.93
11968,Emily,Winters,799.89
11973,Mary,Alvarez,289.99
11995,Mary,Smith,729.85
11999,Johnny,Smith,989.87
12007,Alan,Smith,729.83
12019,Mary,Walters,224.91
12025,Linda,Collier,899.94
12027,Mary,Stevens,329.98
12033,Aaron,Villa,329.98
12035,William,Mcdaniel,249.98
12040,Thomas,Moore,679.91
12045,Jeffrey,Ryan,909.92
12050,Mary,Smith,544.88
12051,Ethan,Cox,599.97
12053,Wayne,Mcclure,799.98
12057,Tyler,Sims,399.98
12059,Shawn,Clark,699.95
12070,Mary,Harrington,399.95
12091,Lisa,Turner,909.94
12094,Mary,Smith,599.96
12096,Amber,Smith,599.95
12104,Joseph,Neal,1009.82
12106,Mary,Smith,1429.85
12107,Sharon,Patterson,959.86
12118,Mary,Zimmerman,299.99
12126,Phillip,Smith,399.96
12131,Douglas,Smith,849.86
12134,Mary,Jefferson,1029.88
12144,Mary,Gallegos,819.92
12147,Kathleen,Smith,1029.92
12153,James,Thomas,300.0
12177,Brenda,Carter,451.93
12189,Judith,Hicks,789.9
12197,Daniel,Williams,59.99
12198,Peter,Hart,759.92
12205,Roy,Smith,829.92
12218,Judith,Smith,879.87
12219,Beverly,Nguyen,349.98
12227,Mary,Rivera,429.97
12229,Rachel,Simmons,399.98
12230,Mary,Smith,385.93
12232,Mary,Moore,691.95
12258,Kevin,Smith,399.97
12271,Mary,Small,129.99
12289,Andrea,Price,701.9
12301,John,Smith,179.97
12305,Stephanie,Leblanc,1109.88
12316,Kathy,Garcia,199.99
12324,Ruth,Townsend,259.98
12332,Kelly,Jones,729.91
12335,Mary,Riley,1099.87
12336,Joe,Smith,749.97
12339,William,Smith,679.9
12342,Mary,Velez,239.96
12358,Mary,Powers,454.93
12362,Mary,Smith,463.95
12366,Mary,Smith,813.94
12368,Alice,Smith,519.81
12372,Rachel,Smith,794.95
12373,Mary,Herman,119.98
12375,Bruce,Moore,1059.92
12382,Jennifer,Smith,344.89
12389,Kimberly,King,249.97
12394,Samantha,Sims,589.94
12396,Rachel,Horn,1354.82
12398,Charles,Johnson,669.93
12410,Bryan,Smith,239.96
12411,Mary,Perez,169.98
12414,Mary,Woodward,987.83
12415,Joyce,Smith,199.98
12423,Stephen,Smith,1314.83
